"","id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"982",24342554,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"983",24342557,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"984",24342560,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"985",24342562,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"986",24342563,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"987",24342566,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"988",24342567,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"989",24342568,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"990",24342569,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"991",24342571,"2017-09-09","gonsaro","visitante",65,-34.4638326513,-57.8390602112,"Colonia","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"992",24362647,"2019-05-01","vegapaez","visitante",26,-34.917255,-54.9578083333,"Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"993",24362827,"2019-05-01","vegapaez","visitante",26,-34.917125,-54.9579383333,"Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"994",24363171,"2019-05-01","vegapaez","visitante",26,-34.9513033333,-54.9399116667,"Maldonado","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"995",24382940,"2019-05-01","vegapaez","visitante",26,-34.9546966667,-54.940105,"Maldonado","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"996",24409087,"2019-05-01","vegapaez","visitante",26,-34.9539716667,-54.9408216667,"Maldonado","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"997",24409106,"2019-04-29","vegapaez","visitante",26,-34.90542,-56.211555,"Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"998",24409222,"2019-04-30","vegapaez","visitante",26,-34.5839616667,-54.617355,"Maldonado","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
"999",24409240,"2019-04-30","vegapaez","visitante",26,-34.96397,-54.950855,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"1000",24409248,"2019-04-30","vegapaez","visitante",26,-34.9632616667,-54.940595,"Maldonado","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"1001",24409268,"2019-04-30","vegapaez","visitante",26,-34.9637833333,-54.9504133333,"Maldonado","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"1002",24409291,"2019-04-30","vegapaez","visitante",26,-34.9639583333,-54.9507416667,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"1004",24409342,"2019-04-29","vegapaez","visitante",26,-34.7915633333,-56.2763883333,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"1005",24409353,"2019-04-29","vegapaez","visitante",26,-34.7915466667,-56.2763666667,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"1006",24409363,"2019-05-02","vegapaez","visitante",26,-34.9573866667,-54.938625,"Maldonado","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"1007",24912638,"2015-01-07","rogerio-gribel","visitante",123,-34.3309528377,-57.500317904,"Colonia","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"1008",24912792,"2015-01-07","rogerio-gribel","visitante",123,-34.4122133824,-57.6614299984,"Colonia","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"1020",25956634,"2006-09-24","fvaldesp_tutor","visitante",84,-34.89733631,-56.109297031,"Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"1021",25956636,"2006-09-24","fvaldesp_tutor","visitante",84,-34.89733631,-56.109297031,"Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"1022",25956637,"2006-09-24","fvaldesp_tutor","visitante",84,-34.89733631,-56.109297031,"Montevideo","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"1023",25956640,"2006-09-25","fvaldesp_tutor","visitante",84,-34.6408953194,-54.1539630586,"Rocha","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"1024",25956642,"2006-09-25","fvaldesp_tutor","visitante",84,-34.9645636993,-54.942963432,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"1025",25956643,"2006-09-26","fvaldesp_tutor","visitante",84,-34.6168311267,-54.1406844963,"Rocha","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"1026",25956646,"2006-09-28","fvaldesp_tutor","visitante",84,-34.89733631,-56.109297031,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"1027",25956647,"2006-09-30","fvaldesp_tutor","visitante",84,-34.4035627716,-53.7860354676,"Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
"1028",25956648,"2006-09-30","fvaldesp_tutor","visitante",84,-34.4035627716,-53.7860354676,"Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
"1029",25956653,"2006-09-30","fvaldesp_tutor","visitante",84,-34.3961539543,-53.8005694585,"Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"1037",27578114,"2019-06-24","srnaturaleza","visitante",511,-34.8892056466,-56.0655366348,"Montevideo","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"1038",27596035,"2015-11-01","naturegirl52","visitante",475,-34.3955082604,-53.8054957344,"Rocha","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"1039",27624403,"2018-01-21","elbeltrocco","visitante",44,-34.9533773,-54.9717314,"Maldonado","Amphibia","Bufonidae","Rhinella arenarum",10,"Media",11.5,"Grande","LC","LC"
"1040",27735283,"2016-02-20","pafracas","visitante",55,-34.4047569465,-53.7818947354,"Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"1042",28329782,"2017-12-30","smerer","visitante",507,-34.9639283333,-54.9505666667,"Maldonado","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"1043",28501348,"2016-02-09","pafracas","visitante",55,-33.898020474,-53.5107779267,"Rocha","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
"1044",28501349,"2016-02-09","pafracas","visitante",55,-33.9382330842,-53.5205841064,"Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"1078",29353645,"2019-07-22","ska1","visitante",112,-34.919405287,-55.0816964481,"Maldonado","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"1102",29818275,"2019-07-29","call_me_ishmael","visitante",333,-34.9133734923,-56.1675777645,"Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"1121",29849371,"2019-07-27","elbeltrocco","visitante",44,-33.126626134,-58.3371443456,"Río Negro","Mammalia","Didelphidae","Didelphis albiventris",19,"Alta",90,"Mediano","LC","LC"
"1122",29871622,"2019-07-30","rimfirejudd","visitante",283,-34.7927432826,-55.2462803497,"Maldonado","Aves","Cathartidae","Coragyps atratus",19,"Alta",53,"Grande","LC","LC"
"1150",30072574,"2019-07-27","azbozzetto","visitante",231,-34.8594971174,-56.1996743828,"Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"1151",30072741,"2019-07-27","azbozzetto","visitante",231,-34.8591689071,-56.1994775757,"Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"1161",30285686,"2019-08-05","sebastianlescano","visitante",25,-34.8246196848,-54.6242584661,"Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"1162",30285699,"2019-08-05","sebastianlescano","visitante",25,-34.8378411995,-54.6308501624,"Maldonado","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
"1163",30285792,"2019-08-05","sebastianlescano","visitante",25,-34.7437750897,-55.0207853297,"Maldonado","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
"1164",30301010,"2019-08-05","sebastianlescano","visitante",25,-34.8411325865,-54.6764890797,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"1165",30301104,"2019-08-05","sebastianlescano","visitante",25,-34.9230906314,-56.171743191,"Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"1166",30301150,"2019-08-05","sebastianlescano","visitante",25,-34.8411784384,-54.6762480774,"Maldonado","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
"1167",30301520,"2019-08-05","sebastianlescano","visitante",25,-34.8410524929,-54.6737906914,"Maldonado","Aves","Laridae","Rynchops niger",13,"Media",40,"Mediano","LC","LC"
"1168",30301539,"2019-08-05","sebastianlescano","visitante",25,-34.8394552797,-54.6700800517,"Maldonado","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
"1169",30341558,"2019-08-06","sebastianlescano","visitante",25,-34.8294212278,-54.6227907111,"Maldonado","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
"1170",30341830,"2019-08-06","sebastianlescano","visitante",25,-34.8248396606,-54.6240949519,"Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"1171",30342079,"2019-08-06","sebastianlescano","visitante",25,-34.8242092279,-54.6248885338,"Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"1172",30342220,"2019-08-06","sebastianlescano","visitante",25,-34.847836404,-54.6352390574,"Maldonado","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"1173",30343628,"2019-08-06","sebastianlescano","visitante",25,-34.8243881961,-54.6246727062,"Maldonado","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
"1174",30343664,"2019-08-06","sebastianlescano","visitante",25,-34.8243289883,-54.6247455286,"Maldonado","Aves","Thraupidae","Stephanophorus diadematus",19,"Alta",18,"Pequeño","LC","LC"
"1179",30384843,"2019-08-06","sebastianlescano","visitante",25,-34.8479629654,-54.6355560927,"Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"1180",30384924,"2019-08-06","sebastianlescano","visitante",25,-34.8437726071,-54.6405040645,"Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"1181",30385016,"2019-08-06","sebastianlescano","visitante",25,-34.8465619977,-54.6380884058,"Maldonado","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"1182",30385133,"2019-08-06","sebastianlescano","visitante",25,-34.8477652216,-54.6350606364,"Maldonado","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
"1183",30385210,"2019-08-06","sebastianlescano","visitante",25,-34.8469845488,-54.6346046541,"Maldonado","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"1184",30385293,"2019-08-06","sebastianlescano","visitante",25,-34.8480148348,-54.6350430236,"Maldonado","Aves","Charadriidae","Charadrius semipalmatus",5,"Baja",15,"Pequeño","LC","LC"
"1185",30385376,"2019-08-06","sebastianlescano","visitante",25,-34.8474619306,-54.634405922,"Maldonado","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"1186",30385920,"2019-08-06","sebastianlescano","visitante",25,-34.76292564,-54.5480012383,"Rocha","Reptilia","Colubridae","Lygophis anomalus",19,"Alta",62,"Mediano","LC","NE"
"1187",30386264,"2019-08-06","sebastianlescano","visitante",25,-34.8475917586,-54.6349789202,"Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"1188",30386388,"2019-08-06","sebastianlescano","visitante",25,-34.8010658418,-54.5680234278,"Maldonado","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
"1189",30386395,"2019-08-06","sebastianlescano","visitante",25,-34.8463751929,-54.6338225583,"Maldonado","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"1190",30386463,"2019-08-06","sebastianlescano","visitante",25,-34.8444744524,-54.6418932031,"Maldonado","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
"1195",30447643,"2019-08-07","sebastianlescano","visitante",25,-34.964392482,-54.9530482062,"Maldonado","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"1196",30447787,"2019-08-07","sebastianlescano","visitante",25,-34.9645017577,-54.949169231,"Maldonado","Aves","Laridae","Sterna hirundinacea",9,"Media",38,"Mediano","LC","LC"
"1197",30447836,"2019-08-07","sebastianlescano","visitante",25,-34.9603010048,-54.9503541604,"Maldonado","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
"1198",30448007,"2019-08-07","sebastianlescano","visitante",25,-34.9645794079,-54.9493311753,"Maldonado","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"1199",30448674,"2019-08-07","sebastianlescano","visitante",25,-34.9645868426,-54.9494543131,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"1207",30505560,"2019-08-05","sebastianlescano","visitante",25,-34.7438975495,-55.0169726896,"Maldonado","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"1208",30505834,"2019-08-07","sebastianlescano","visitante",25,-34.9183003968,-55.0488828689,"Maldonado","Aves","Procellariidae","Macronectes giganteus",6,"Media",95,"Grande","LC","LC"
"1218",30623543,"2019-08-05","sebastianlescano","visitante",25,-34.7443493172,-55.0167507833,"Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"1219",30659466,"2019-07-29","ska1","visitante",112,-34.8595280294,-56.1994499993,"Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"1225",30731100,"2019-01-07","ocsedetled","visitante",476,-34.7792529946,-55.2316876128,"Maldonado","Aves","Cathartidae","Coragyps atratus",19,"Alta",53,"Grande","LC","LC"
"1324",31060407,"2018-02-11","arnel","visitante",22,-34.9119570455,-56.1986262185,"Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"1394",31100448,"2018-02-16","arnel","visitante",22,-34.9060869598,-56.2017402729,"Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"1420",31150557,"2018-01-14","dr_calamardo","visitante",180,-34.7673793641,-55.6592494994,"Canelones","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"1421",31161681,"2018-02-24","arnel","visitante",22,-34.9281867277,-56.1644568267,"Montevideo","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"1422",31161852,"2018-02-23","arnel","visitante",22,-34.9106159504,-56.2020016803,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"1423",31162189,"2018-02-18","arnel","visitante",22,-34.9132279329,-56.1924677868,"Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"1424",31163921,"2018-02-18","arnel","visitante",22,-34.9156457466,-56.1873696451,"Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"1433",31322608,"2018-02-18","arnel","visitante",22,-34.914644079,-56.1754589169,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"1434",31349274,"2018-02-24","arnel","visitante",22,-34.929765893,-56.1604949512,"Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"1435",31360681,"2014-12-17","dr_calamardo","visitante",180,-34.8173171,-56.1588712,"Montevideo","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
"1436",31361286,"2014-12-20","dr_calamardo","visitante",180,-34.9363205,-54.9377826,"Maldonado","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"1437",31387662,"2018-02-24","arnel","visitante",22,-34.9293404898,-56.1606551742,"Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"1438",31400846,"2018-02-23","arnel","visitante",22,-34.9068769536,-56.2032204561,"Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"1468",32220355,"2019-08-06","mjfeldman","visitante",198,-34.4625910338,-57.8306366543,"Colonia","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
"1471",32408129,"2015-02-11","jbar82","visitante",69,-34.7353483401,-54.4916501687,"Maldonado","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
"1472",32408495,"2015-02-05","jbar82","visitante",69,-34.7250847679,-54.4807851753,"Rocha","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
"1493",32520732,"2019-09-10","sebastianlescano","visitante",25,-34.8245824875,-54.6242374254,"Maldonado","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
"1494",32552729,"2019-09-10","sebastianlescano","visitante",25,-34.8245688806,-54.624294021,"Maldonado","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
"1495",32553159,"2019-09-11","sebastianlescano","visitante",25,-34.8243056842,-54.6243419978,"Maldonado","Aves","Thraupidae","Stephanophorus diadematus",19,"Alta",18,"Pequeño","LC","LC"
"1496",32553217,"2019-09-10","sebastianlescano","visitante",25,-34.8243660957,-54.6243581181,"Maldonado","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"1497",32553252,"2019-09-11","sebastianlescano","visitante",25,-34.8242083355,-54.624232444,"Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"1498",32553283,"2019-09-10","sebastianlescano","visitante",25,-34.8242544296,-54.6243220061,"Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"1501",32843562,"2019-09-16","alex-chama","visitante",303,-34.8950004578,-56.1225013733,"Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"1524",33356196,"2018-02-11","arnel","visitante",22,-34.9119499233,-56.1986779089,"Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"1525",33358433,"2018-02-11","arnel","visitante",22,-34.9119698046,-56.1987600575,"Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"1541",33428138,"2018-02-10","arnel","visitante",22,-34.9064282079,-56.1995245221,"Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
