"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"147",2017-03-05,"research","Paysandú","Rupornis magnirostris","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rupornis","Rupornis magnirostris",c(410673.926916553, 6420876.70664095)
"148",2017-03-05,"research","Paysandú","Athene cunicularia","Animalia","Chordata","Aves","Strigiformes","Strigidae","Athene","Athene cunicularia",c(403919.039205111, 6417470.71797631)
"149",2017-03-09,"research","Colonia","Athene cunicularia","Animalia","Chordata","Aves","Strigiformes","Strigidae","Athene","Athene cunicularia",c(422161.33002647, 6195593.3095675)
"150",2017-03-09,"research","Colonia","Rupornis magnirostris","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rupornis","Rupornis magnirostris",c(421525.626298359, 6192939.64492477)
"151",2017-03-09,"research","Colonia","Colaptes campestris","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes campestris",c(419373.009732971, 6209450.42294437)
"152",2017-03-09,"research","Colonia","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(418983.672447984, 6209317.21001097)
"153",2015-01-12,"research","Colonia","Vanellus chilensis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus chilensis",c(421702.445838555, 6185527.06216821)
"154",2012-02-25,"research","Maldonado","Phimosus infuscatus","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Phimosus","Phimosus infuscatus",c(689219.154678629, 6131997.08708129)
"155",2012-02-26,"research","Maldonado","Larus dominicanus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus dominicanus",c(689219.154678629, 6131997.08708129)
"156",2012-02-26,"research","Maldonado","Chelonia mydas","Animalia","Chordata","Reptilia","Testudines","Cheloniidae","Chelonia","Chelonia mydas",c(684233.395304309, 6141385.85137874)
"157",2012-02-26,"research","Maldonado","Chroicocephalus maculipennis","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis",c(689219.154678629, 6131997.08708129)
"158",2012-02-26,"research","Maldonado","Rynchops niger","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops niger",c(689219.154678629, 6131997.08708129)
"159",2017-01-30,"research","Canelones","Aramides ypecaha","Animalia","Chordata","Aves","Gruiformes","Rallidae","Aramides","Aramides ypecaha",c(589389.399811805, 6143555.84751332)
"160",2017-01-30,"research","Maldonado","Furnarius rufus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Furnarius","Furnarius rufus",c(689326.714445041, 6132805.77499584)
"161",2017-01-30,"research","Maldonado","Zenaida auriculata","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida auriculata",c(689327.967543779, 6132819.6226027)
"162",2017-01-30,"research","Montevideo","Patagioenas picazuro","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas picazuro",c(576417.190265015, 6134642.79472168)
"163",2017-01-30,"research","Maldonado","Phimosus infuscatus","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Phimosus","Phimosus infuscatus",c(688850.654394577, 6131121.30735921)
"164",2017-01-30,"research","Maldonado","Mimus saturninus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus saturninus",c(686936.722826389, 6132636.35452573)
"165",2017-01-30,"research","Montevideo","Larus dominicanus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus dominicanus",c(575626.67278928, 6135734.27935287)
"166",2017-01-30,"research","Montevideo","Chroicocephalus maculipennis","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis",c(575626.67278928, 6135734.27935287)
"167",2017-01-30,"research","Montevideo","Chroicocephalus maculipennis","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis",c(575626.67278928, 6135734.27935287)
"168",2017-01-30,"research","Montevideo","Nannopterum brasilianum","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Nannopterum","Nannopterum brasilianum",c(575626.67278928, 6135734.27935287)
"169",2017-01-30,"research","Montevideo","Sterna trudeaui","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna trudeaui",c(575626.67278928, 6135734.27935287)
"170",2017-01-30,"research","Canelones","Geranoaetus albicaudatus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Geranoaetus","Geranoaetus albicaudatus",c(592490.193974289, 6150646.64697313)
"171",2017-05-22,"research","Paysandú","Chloroceryle americana","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Chloroceryle","Chloroceryle americana",c(415383.720379637, 6424187.67417593)
"172",2017-06-03,"research","Paysandú","Nannopterum brasilianum","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Nannopterum","Nannopterum brasilianum",c(408487.59217944, 6496323.53742297)
"173",2017-04-30,"research","Paysandú","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(408519.933202455, 6421243.18996489)
"174",2017-06-17,"research","Río Negro","Caracara plancus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Caracara","Caracara plancus",c(393326.715399365, 6385265.38230995)
"175",2017-06-17,"research","Río Negro","Ciconia maguari","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia maguari",c(394509.617099312, 6387010.52993246)
"176",2017-05-27,"research","Paysandú","Pitangus sulphuratus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pitangus","Pitangus sulphuratus",c(415383.720379637, 6424187.67417593)
"177",2017-04-30,"research","Paysandú","Pseudoleistes virescens","Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","Pseudoleistes virescens",c(403632.689628157, 6425459.54706349)
"178",2017-04-16,"research","Paysandú","Mimus saturninus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus saturninus",c(409345.996116171, 6422802.41878138)
"179",2017-04-16,"research","Paysandú","Paroaria coronata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Paroaria","Paroaria coronata",c(409345.996116171, 6422802.41878138)
"180",2017-06-25,"research","Río Negro","Colaptes melanochloros","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes melanochloros",c(393720.879205072, 6388492.64353908)
"181",2017-06-03,"research","Paysandú","Aramus guarauna","Animalia","Chordata","Aves","Gruiformes","Aramidae","Aramus","Aramus guarauna",c(408487.59217944, 6496323.53742297)
"182",2017-06-25,"research","Río Negro","Aramus guarauna","Animalia","Chordata","Aves","Gruiformes","Aramidae","Aramus","Aramus guarauna",c(394509.617099312, 6387010.52993246)
"183",2017-07-08,"research","Cerro Largo","Didelphis albiventris","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","Didelphis","Didelphis albiventris",c(789119.396105355, 6413290.61719648)
"184",2017-07-08,"research","Cerro Largo","Cerdocyon thous","Animalia","Chordata","Mammalia","Carnivora","Canidae","Cerdocyon","Cerdocyon thous",c(781885.36899134, 6413686.38791651)
"185",2017-07-08,"research","Cerro Largo","Lycalopex gymnocercus","Animalia","Chordata","Mammalia","Carnivora","Canidae","Lycalopex","Lycalopex gymnocercus",c(780689.035830006, 6413435.99309454)
"186",2017-07-11,"research","Cerro Largo","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(727363.762679445, 6394846.00805028)
"187",2017-07-11,"research","Cerro Largo","Lycalopex gymnocercus","Animalia","Chordata","Mammalia","Carnivora","Canidae","Lycalopex","Lycalopex gymnocercus",c(726905.329439861, 6393708.5282549)
"188",2017-07-12,"research","Cerro Largo","Nothura maculosa","Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Nothura","Nothura maculosa",c(723302.038270111, 6379655.0722247)
"189",2017-07-12,"research","Cerro Largo","Erythrolamprus poecilogyrus","Animalia","Chordata","Reptilia","Squamata","Colubridae","Erythrolamprus","Erythrolamprus poecilogyrus",c(700102.067657818, 6361459.20061144)
"190",2017-07-12,"research","Cerro Largo","Cerdocyon thous","Animalia","Chordata","Mammalia","Carnivora","Canidae","Cerdocyon","Cerdocyon thous",c(698100.472204127, 6359199.70552856)
"191",2015-02-11,"research","Montevideo","Amphisbaena munoai","Animalia","Chordata","Reptilia","Squamata","Amphisbaenidae","Amphisbaena","Amphisbaena munoai",c(585977.692695176, 6139184.74468752)
"192",2017-07-14,"research","Durazno","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(650384.732829468, 6335735.40169369)
"193",2017-07-14,"research","Durazno","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(632988.861754506, 6334668.65840581)
"194",2017-07-15,"research","Durazno","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(583073.448704247, 6317019.40923544)
"195",2017-07-15,"research","Durazno","Lycalopex gymnocercus","Animalia","Chordata","Mammalia","Carnivora","Canidae","Lycalopex","Lycalopex gymnocercus",c(577843.342403339, 6314645.18712582)
"196",2017-07-15,"research","Durazno","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(577280.609246892, 6314670.37576021)
"197",2017-07-15,"research","Durazno","Procyon cancrivorus","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","Procyon cancrivorus",c(573680.928765812, 6314378.34453302)
"198",2017-07-15,"research","Durazno","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(572575.991952998, 6314188.83802882)
"199",2017-07-15,"research","Durazno","Conepatus chinga","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Conepatus","Conepatus chinga",c(560976.269518205, 6315196.28177019)
"200",2017-07-18,"research","Colonia","Procyon cancrivorus","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","Procyon cancrivorus",c(466200.206923673, 6234000.6626727)
"201",2006-09-24,"research","Montevideo","Tringa melanoleuca","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa melanoleuca",c(581892.737378875, 6138069.10269846)
"202",2006-09-26,"research","Montevideo","Zonotrichia capensis","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia capensis",c(578223.026110011, 6139537.90752324)
"203",2017-08-05,"research","Cerro Largo","Patagioenas maculosa","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas maculosa",c(767366.237714552, 6415696.58430843)
"204",2017-08-06,"research","Montevideo","Passer domesticus","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Passer domesticus",c(573654.372191028, 6137087.3211029)
"205",2017-08-06,"research","Paysandú","Mimus saturninus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus saturninus",c(417348.854355415, 6424230.12919809)
"206",2017-07-19,"research","Rocha","Ardea alba","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",c(795104.786159493, 6195729.61108093)
"207",2017-07-20,"research","Rocha","Turdus rufiventris","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus rufiventris",c(783802.40080254, 6185095.88102361)
"208",2017-08-13,"research","Paysandú","Xolmis irupero","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Xolmis","Xolmis irupero",c(414001.947893597, 6413078.71055651)
"209",2017-08-08,"research","Montevideo","Myiopsitta monachus","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Myiopsitta","Myiopsitta monachus",c(575214.894506896, 6136193.29140515)
"210",2017-08-08,"research","Montevideo","Vanellus chilensis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus chilensis",c(575262.976803779, 6136189.38375144)
"211",2017-08-09,"research","Montevideo","Turdus rufiventris","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus rufiventris",c(573151.145313923, 6142099.643968)
"212",2017-08-08,"research","Montevideo","Vanellus chilensis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus chilensis",c(575761.378782467, 6136066.96782408)
"213",2013-02-25,"research","Colonia","Leptodactylus mystacinus","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Leptodactylus","Leptodactylus mystacinus",c(443780.08919138, 6208375.47881755)
"214",2013-03-02,"research","Rocha","Bothrops alternatus","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops alternatus",c(796176.85432563, 6202662.49373268)
"215",2013-03-08,"research","Rocha","Amphisbaena darwinii","Animalia","Chordata","Reptilia","Squamata","Amphisbaenidae","Amphisbaena","Amphisbaena darwinii",c(794633.62524193, 6188577.2006708)
"216",2013-03-02,"research","Rocha","Erythrolamprus poecilogyrus","Animalia","Chordata","Reptilia","Squamata","Colubridae","Erythrolamprus","Erythrolamprus poecilogyrus",c(796563.443129354, 6203374.93268115)
"217",2013-03-09,"research","Montevideo","Rhinella arenarum","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella arenarum",c(576330.438508954, 6137604.64284356)
"218",2013-03-01,"research","Rocha","Physalaemus biligonigerus","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Physalaemus","Physalaemus biligonigerus",c(796176.85432563, 6202662.49373268)
"219",2013-03-02,"research","Rocha","Rhinella arenarum","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella arenarum",c(796176.85432563, 6202662.49373268)
"220",2013-03-06,"research","Maldonado","Teius oculatus","Animalia","Chordata","Reptilia","Squamata","Teiidae","Teius","Teius oculatus",c(689219.154678629, 6131997.08708129)
"221",2013-03-04,"research","Rocha","Salvator merianae","Animalia","Chordata","Reptilia","Squamata","Teiidae","Salvator","Salvator merianae",c(818782.122446815, 6232055.67867595)
"222",2013-03-05,"research","Maldonado","Salvator merianae","Animalia","Chordata","Reptilia","Squamata","Teiidae","Salvator","Salvator merianae",c(681090.984241081, 6141654.65014018)
"223",2017-09-22,"research","Maldonado","Rhinella dorbignyi","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella dorbignyi",c(717741.826963141, 6144478.08462569)
"224",2017-09-22,"research","Maldonado","Rhinella dorbignyi","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella dorbignyi",c(717734.815569999, 6144486.52606774)
"225",2010-01-01,"research","Rocha","Arctocephalus australis","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus australis",c(796966.010934458, 6188377.27269316)
"226",2017-09-24,"research","Paysandú","Syrigma sibilatrix","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Syrigma","Syrigma sibilatrix",c(403919.039205111, 6417470.71797631)
"227",2017-09-15,"research","Tacuarembó","Plegadis chihi","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Plegadis","Plegadis chihi",c(670563.374385815, 6463444.92173771)
"228",2017-10-14,"research","Rocha","Xenodon dorbignyi","Animalia","Chordata","Reptilia","Squamata","Colubridae","Xenodon","Xenodon dorbignyi",c(780574.312841696, 6181851.35265438)
"229",2017-10-14,"research",NA,"Charadrius collaris","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius collaris",c(393671.967330333, 6433773.49272855)
"230",2017-10-29,"research","Paysandú","Philodryas patagoniensis","Animalia","Chordata","Reptilia","Squamata","Colubridae","Philodryas","Philodryas patagoniensis",c(411970.994258252, 6414571.32084435)
"231",2017-11-01,"research","Montevideo","Caracara plancus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Caracara","Caracara plancus",c(573139.184700963, 6142275.09964351)
"232",2017-11-04,"research","Montevideo","Pitangus sulphuratus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pitangus","Pitangus sulphuratus",c(573156.490605647, 6142266.02166361)
"233",2017-10-25,"research","Montevideo","Furnarius rufus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Furnarius","Furnarius rufus",c(573186.923059099, 6142211.95681504)
"234",2017-12-02,"research","Montevideo","Patagioenas picazuro","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas picazuro",c(573164.063811444, 6142270.20226987)
"235",2017-11-30,"research","Montevideo","Nannopterum brasilianum","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Nannopterum","Nannopterum brasilianum",c(582961.568702608, 6139922.08710567)
"236",2017-11-26,"research","Montevideo","Zenaida auriculata","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida auriculata",c(573115.85236754, 6142274.12642155)
"237",2017-11-30,"research","Montevideo","Phimosus infuscatus","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Phimosus","Phimosus infuscatus",c(582983.936399885, 6139928.65644711)
"238",2017-11-30,"research","Montevideo","Bubulcus ibis","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Bubulcus","Bubulcus ibis",c(582972.590587684, 6139931.16915141)
"239",2017-11-30,"research","Montevideo","Gallinula galeata","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula galeata",c(582985.528415633, 6139914.97590393)
