"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"842",2020-06-23,"research","Maldonado","Acanthostyles buniifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Acanthostyles","Acanthostyles buniifolius",c(663188.116348052, 6144342.970769)
"843",2020-06-26,"research","Rocha","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(818885.057308351, 6227039.79385766)
"844",2020-06-28,"research","Rocha","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(788713.039421506, 6186012.63482841)
"845",2020-06-26,"research","Maldonado","Baccharis ochracea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis ochracea",c(663771.317138688, 6164613.90069675)
"846",2020-07-03,"research","Rocha","Parodia scopa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia scopa",c(733576.635185518, 6165699.06334312)
"847",2020-07-02,"research","Rocha","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(721500.5885886, 6165967.31236897)
"848",2020-07-05,"research","Montevideo","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(587077.616160822, 6139004.2050987)
"849",2020-07-10,"research","Río Negro","Echinopsis oxygona","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Echinopsis","Echinopsis oxygona",c(374901.28230455, 6333789.80817418)
"850",2020-07-11,"research","Maldonado","Senecio bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio bonariensis",c(684859.390963507, 6135602.67671627)
"851",2020-07-11,"research","Río Negro","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(374979.714989489, 6318834.53338235)
"852",2020-07-11,"research","Río Negro","Lepismium lumbricoides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Lepismium","Lepismium lumbricoides",c(374859.251353239, 6318745.0988898)
"853",2020-07-11,"research","Maldonado","Baccharis dracunculifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis dracunculifolia",c(684844.132801788, 6134310.48025106)
"854",2020-07-11,"research","Maldonado","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(657986.244161847, 6140707.24149119)
"855",2019-01-05,"research","Montevideo","Vachellia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia farnesiana",c(578620.021260201, 6136568.4992676)
"856",2017-05-20,"research","Soriano","Enterolobium contortisiliquum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Enterolobium","Enterolobium contortisiliquum",c(400916.770075527, 6321178.40777213)
"857",2020-07-19,"research","Canelones","Baccharis dracunculifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis dracunculifolia",c(625626.229182631, 6185996.58225255)
"858",2020-07-19,"research","Maldonado","Parodia scopa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia scopa",c(674044.465305284, 6132368.10609646)
"859",2020-07-21,"research","Montevideo","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(573674.102771874, 6139744.23683517)
"860",2018-11-17,"research","Lavalleja","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(703873.527206411, 6213268.96474063)
"861",2018-11-27,"research","Lavalleja","Baccharis aliena","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis aliena",c(651591.514029915, 6189686.67010402)
"862",2020-07-24,"research","Río Negro","Medicago lupulina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","Medicago lupulina",c(401683.526517607, 6400445.38142928)
"863",2020-07-25,"research","Río Negro","Senecio pterophorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio pterophorus",c(401661.631421399, 6400390.65463794)
"864",2020-07-26,"research","Canelones","Baccharis articulata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis articulata",c(625286.851047612, 6186199.18261577)
"865",2017-10-29,"research","San José","Vachellia caven","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia caven",c(539017.927765744, 6178659.12118667)
"866",2020-07-26,"research","Canelones","Baccharis coridifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis coridifolia",c(625373.952575893, 6185897.92920941)
"867",2017-11-11,"research","Cerro Largo","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(807002.860261829, 6387506.92006442)
"868",2017-11-11,"research","Cerro Largo","Acmella bellidioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Acmella","Acmella bellidioides",c(806939.400858759, 6387631.02820699)
"869",2017-11-11,"research","Cerro Largo","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(806901.596106269, 6387621.80393176)
"870",2018-04-28,"research","Lavalleja","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(651377.601018967, 6189902.9133125)
"871",2020-07-30,"research","Río Negro","Chaptalia exscapa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia","Chaptalia exscapa",c(402838.070313477, 6401904.41643152)
"872",2020-07-31,"research","Maldonado","Parodia scopa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia scopa",c(658268.494477987, 6148731.03590376)
"873",2018-11-03,"research","Rocha","Baccharis trimera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis trimera",c(781733.935742404, 6182256.97254562)
"874",2020-08-03,"research","Montevideo","Helminthotheca echioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helminthotheca","Helminthotheca echioides",c(584044.800976243, 6137733.81677481)
"875",2020-08-04,"research","Canelones","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(617267.276147087, 6151665.49554255)
"876",2020-08-05,"research","Canelones","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(605945.946583016, 6150461.10151576)
"877",2020-08-05,"research","Canelones","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(605933.953336903, 6150324.12673655)
"878",2020-08-05,"research","Canelones","Cotula australis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cotula","Cotula australis",c(603617.552983067, 6149572.94936387)
"879",2020-05-24,"research","Maldonado","Lucilia acutifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lucilia","Lucilia acutifolia",c(660764.730852593, 6148134.82766334)
"880",2020-08-05,"research","Canelones","Acacia dealbata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia dealbata",c(622537.358288402, 6152652.69181804)
"881",2020-08-05,"research","Canelones","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(640140.165635987, 6149318.8341774)
"882",2020-08-05,"research","Canelones","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",c(610123.255921313, 6152004.72533608)
"883",2020-08-05,"research","Florida","Taraxacum officinale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum officinale",c(591247.361358293, 6220200.50941475)
"884",2020-08-05,"research","Maldonado","Parodia concinna","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia concinna",c(647457.442174159, 6141468.45217515)
"885",2020-08-06,"research","Canelones","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(624149.062022012, 6151655.63508544)
"886",2020-08-06,"research","Canelones","Acacia dealbata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia dealbata",c(624100.447871613, 6151272.96131974)
"887",2020-08-05,"research","Maldonado","Criscia stricta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Criscia","Criscia stricta",c(659561.511771303, 6146543.27461879)
"888",2020-08-05,"research","Maldonado","Parodia ottonis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia ottonis",c(654302.405133994, 6128538.39877495)
"889",2020-08-06,"research","Canelones","Taraxacum officinale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum officinale",c(571334.19812281, 6163731.70511717)
"890",2020-07-03,"research","Maldonado","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(690470.724896606, 6146951.44048046)
"891",2020-04-23,"research","Maldonado","Baccharis trimera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis trimera",c(677987.579853511, 6165342.47050047)
"892",2020-04-24,"research","Maldonado","Solanum commersonii","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum commersonii",c(678224.598195521, 6166386.41114552)
"893",2020-08-07,"research","Río Negro","Taraxacum officinale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum officinale",c(402413.051507926, 6323411.91220284)
"894",2020-08-05,"research","Canelones","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(607695.059712516, 6150688.11163563)
"895",2020-07-25,"research","Canelones","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(606435.59162813, 6150177.93276787)
"896",2020-07-26,"research","Canelones","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(603615.807347682, 6149563.98192921)
"897",2020-08-09,"research","Canelones","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(636947.281926118, 6158716.21781448)
"898",2020-08-10,"research","Canelones","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(596889.761822005, 6145556.71327701)
"899",2020-08-09,"research","Maldonado","Baccharis dracunculifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis dracunculifolia",c(654819.891299624, 6163362.38966299)
"900",2020-08-12,"research","Montevideo","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Galinsoga","Galinsoga parviflora",c(580417.028996608, 6139096.57244188)
"901",2007-01-19,"research","Montevideo","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(572835.054950755, 6145576.51477273)
"902",2007-01-19,"research","Montevideo","Solanum lycopersicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum lycopersicum",c(576330.438508954, 6137604.64284356)
"903",2020-08-14,"research","Montevideo","Carduus acanthoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Carduus","Carduus acanthoides",c(573725.327758105, 6139681.82543602)
"904",2020-08-14,"research","Montevideo","Bidens pilosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens pilosa",c(584107.605165341, 6137801.63257728)
"905",2020-08-16,"research","Maldonado","Bidens aurea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens aurea",c(687689.968079479, 6135126.7592603)
"906",2020-08-08,"research","Maldonado","Parodia neoarechavaletae","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia neoarechavaletae",c(651889.2413736, 6135412.56183368)
"907",2006-01-12,"research","Maldonado","Senecio ostenii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio ostenii",c(678852.519765895, 6135960.89779449)
"908",2020-08-19,"research","San José","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(528330.370204282, 6219984.87148148)
"909",2020-08-19,"research","Soriano","Acacia dealbata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia dealbata",c(484611.641760261, 6333938.84363761)
"910",2020-08-19,"research","Canelones","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(603609.70385534, 6149566.38305722)
"911",2020-09-01,"research","Maldonado","Helminthotheca echioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helminthotheca","Helminthotheca echioides",c(689857.521671943, 6147306.05109532)
"912",2020-09-03,"research","Montevideo","Senecio vulgaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio vulgaris",c(586021.71473801, 6139019.18078507)
"913",2020-09-01,"research","Maldonado","Opuntia elata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia elata",c(659135.56307474, 6147308.78557445)
"914",2020-08-29,"research","Maldonado","Opuntia elata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia elata",c(660232.099003087, 6147312.58702979)
"915",2020-09-04,"research","Canelones","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(646622.182432971, 6149212.06858242)
"916",2020-09-04,"research","Maldonado","Frailea pygmaea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Frailea","Frailea pygmaea",c(660582.145861687, 6146814.68480787)
"917",2020-09-05,"research","Maldonado","Parodia scopa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia scopa",c(721866.0432079, 6142062.66225954)
"918",2020-09-06,"research","Rocha","Adesmia bicolor","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Adesmia","Adesmia bicolor",c(775241.428614633, 6202437.61856889)
"919",2020-09-06,"research","San José","Baccharis punctulata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis punctulata",c(502220.710375286, 6193622.75944663)
"920",2020-08-20,"research","Soriano","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",c(404239.300503467, 6318512.35772786)
"921",2020-09-12,"research","Salto","Vachellia caven","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia caven",c(413283.072668094, 6541049.9734723)
"922",2020-09-12,"research","Canelones","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(631908.873403898, 6149687.7286099)
"923",2020-09-12,"research","Canelones","Coleostephus myconis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Coleostephus","Coleostephus myconis",c(595117.6570537, 6144400.83274319)
"924",2020-09-12,"research","Canelones","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(595274.510410754, 6144373.69462342)
"925",2020-09-12,"research","Canelones","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(595253.311080301, 6144387.03904597)
"926",2020-09-12,"research","Montevideo","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(583112.291384705, 6138203.40249556)
"927",2020-09-13,"research","Montevideo","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare",c(574813.938210972, 6149457.29269514)
"928",2020-09-13,"research","Montevideo","Lupinus bracteolaris","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus bracteolaris",c(555001.023965812, 6144166.95171444)
"929",2020-09-13,"research","Montevideo","Baccharis linearifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis linearifolia",c(555453.564673937, 6144110.07012413)
