"","id","observado","user_id","latitude","longitude","place_admin1_name","especie","clase","familia","distribucion","largo_cm","status_global","status_regional","usuario","nivel","ranking"
"14568",126997241,"2022-07-18",3266129,-30.5334588821,-57.7110906054,"Artigas","Buteogallus urubitinga","Aves","Accipitridae",16,61,"LC","LC","marco-ferreira","principiante",211
"14569",126999426,"2020-12-15",3266129,-30.53353,-57.710931,"Artigas","Cnemotriccus fuscatus","Aves","Tyrannidae",1,12,"LC","NE","marco-ferreira","principiante",211
"14570",127003633,"2022-06-20",3266129,-30.533493,-57.711117,"Artigas","Elaenia parvirostris","Aves","Tyrannidae",19,13,"LC","LC","marco-ferreira","principiante",211
"14571",127011762,"2022-07-19",5274900,-34.8223493362,-54.7277357938,"Maldonado","Spheniscus magellanicus","Aves","Spheniscidae",6,47,"NT","NT","andresferz","intermedio",53
"14572",127135291,"2022-07-20",2477449,-34.892543,-56.186058,"Montevideo","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","aleduarte","intermedio",40
"14573",127153414,"2022-07-20",1439323,-33.9234319489,-53.7616941403,"Rocha","Limnornis curvirostris","Aves","Furnariidae",14,16,"LC","VU","gmmv80","experimentado",10
"14574",127166743,"2022-07-20",2633413,-34.8610862674,-54.8341804854,"Maldonado","Spheniscus magellanicus","Aves","Spheniscidae",6,47,"NT","NT","lurtri","intermedio",28
"14575",127233419,"2022-07-21",5274900,-34.88818,-54.7864616667,"Maldonado","Passer domesticus","Aves","Passeridae",19,13,"LC","NE","andresferz","intermedio",53
"14576",127271987,"2022-07-21",1439323,-33.6128115054,-54.3332580879,"Lavalleja","Synallaxis spixi","Aves","Furnariidae",19,15,"LC","LC","gmmv80","experimentado",10
"14577",127306608,"2022-07-13",5274900,-34.7636533333,-55.704825,"Canelones","Ardea cocoi","Aves","Ardeidae",19,75,"LC","LC","andresferz","intermedio",53
"14578",127311060,"2022-07-09",5262894,-34.4640207,-54.1600601,"Rocha","Stilpnia preciosa","Aves","Thraupidae",17,15,"LC","LC","pequirippa","intermedio",41
"14579",127311489,"2022-07-09",5262894,-34.4640207,-54.1600601,"Rocha","Dryobates spilogaster","Aves","Picidae",19,14,"LC","LC","pequirippa","intermedio",41
"14580",127311914,"2022-07-13",5262894,-34.4640207,-54.1600601,"Rocha","Turdus amaurochalinus","Aves","Turdidae",19,21,"LC","LC","pequirippa","intermedio",41
"14581",127314704,"2022-07-13",5262894,-34.4640207,-54.1600601,"Rocha","Stephanophorus diadematus","Aves","Thraupidae",19,18,"LC","LC","pequirippa","intermedio",41
"14582",127316804,"2022-04-25",5262894,-34.4640207,-54.1600601,"Rocha","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC","pequirippa","intermedio",41
"14583",127317050,"2022-04-25",5262894,-34.4640207,-54.1600601,"Rocha","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","pequirippa","intermedio",41
"14584",127317380,"2022-04-27",5262894,-34.4640207,-54.1600601,"Rocha","Troglodytes aedon","Aves","Troglodytidae",19,10,"LC","LC","pequirippa","intermedio",41
"14585",127318208,"2022-04-26",5262894,-34.4640207,-54.1600601,"Rocha","Satrapa icterophrys","Aves","Tyrannidae",19,16,"LC","LC","pequirippa","intermedio",41
"14586",127384306,"2021-04-09",5286969,-32.1429368281,-53.7763818168,"Cerro Largo","Chironius gouveai","Reptilia","Colubridae",5,180,"LC","LC",NA,NA,NA
"14587",127386862,"2021-04-08",5286969,-32.1430694705,-53.7766698799,"Cerro Largo","Chironius gouveai","Reptilia","Colubridae",5,180,"LC","LC",NA,NA,NA
"14588",127430621,"2022-07-10",1417397,-34.9484313891,-56.0549939565,"Montevideo","Dermochelys coriacea","Reptilia","Dermochelyidae",6,170,"VU","CR",NA,NA,NA
"14589",127435961,"2022-07-22",1384163,-33.9058286542,-55.5905652862,"Florida","Procyon cancrivorus","Mammalia","Procyonidae",19,107,"LC","LC","pablobaldu","experimentado",9
"14590",127435962,"2022-07-22",1384163,-34.1490196566,-55.6850489645,"Florida","Lycalopex gymnocercus","Mammalia","Canidae",19,97,"LC","NT","pablobaldu","experimentado",9
"14591",127435963,"2022-07-22",1384163,-34.1698213973,-55.7140700326,"Florida","Rupornis magnirostris","Aves","Accipitridae",19,38,"LC","LC","pablobaldu","experimentado",9
"14592",127435964,"2022-07-22",1384163,-33.8733168035,-55.567734323,"Florida","Lepidocolaptes angustirostris","Aves","Furnariidae",19,18,"LC","LC","pablobaldu","experimentado",9
