"","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name"
"481","research","Artigas","Chlorophonia cyanocephala","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Chlorophonia"
"482","research","Maldonado","Fluvicola albiventer","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Fluvicola"
"483","research","Rocha","Limnornis curvirostris","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Limnornis"
"484","research","Maldonado","Actitis macularius","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis"
"485","research","Montevideo","Hemithraupis ruficapilla","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Hemithraupis"
"486","research","Artigas","Euphonia chlorotica","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Euphonia"
"487","research","Artigas","Buteogallus urubitinga","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteogallus"
"488","research","Lavalleja","Gubernatrix cristata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Gubernatrix"
"489","research","Montevideo","Chionis albus","Animalia","Chordata","Aves","Charadriiformes","Chionidae","Chionis"
"490","research","Salto","Megascops sanctaecatarinae","Animalia","Chordata","Aves","Strigiformes","Strigidae","Megascops"
"491","research","Salto","Nyctibius griseus","Animalia","Chordata","Aves","Caprimulgiformes","Nyctibiidae","Nyctibius"
"492","research","San José","Laterallus leucopyrrhus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Laterallus"
"493","research","Rocha","Tachycineta leucopyga","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta"
"494","research","Montevideo","Brotogeris chiriri","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Brotogeris"
"495","research","Artigas","Cacicus solitarius","Animalia","Chordata","Aves","Passeriformes","Icteridae","Cacicus"
"496","research","Montevideo","Numenius phaeopus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius"
"497","research","Maldonado","Spartonoica maluroides","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Spartonoica"
"498","research","Salto","Agelasticus cyanopus","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelasticus"
"499","research","Salto","Campephilus leucopogon","Animalia","Chordata","Aves","Piciformes","Picidae","Campephilus"
"500","research","Salto","Dendrocygna autumnalis","Animalia","Chordata","Aves","Anseriformes","Anatidae","Dendrocygna"
"501","research","Canelones","Eupetomena macroura","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Eupetomena"
"502","research","Canelones","Heteronetta atricapilla","Animalia","Chordata","Aves","Anseriformes","Anatidae","Heteronetta"
"503","research","Cerro Largo","Lathrotriccus euleri","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Lathrotriccus"
"504","research","Salto","Melanerpes cactorum","Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes"
"505","research","Cerro Largo","Pachyramphus validus","Animalia","Chordata","Aves","Passeriformes","Tityridae","Pachyramphus"
"506","research","Salto","Amazona aestiva","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona"
"507","research","Artigas","Busarellus nigricollis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Busarellus"
"508","research","Artigas","Chordeiles minor","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles"
"509","research","Maldonado","Calidris minutilla","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris"
"510","research","Maldonado","Coereba flaveola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Coereba"
"511","research","Artigas","Myiarchus tyrannulus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus"
"512","research","Canelones","Pachyptila belcheri","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pachyptila"
"513","research","Rocha","Pseudocolopteryx sclateri","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pseudocolopteryx"
"514","research","Artigas","Sublegatus modestus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sublegatus"
"515","research","Salto","Leptodactylus macrosternum","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Leptodactylus"
"516","research","Rocha","Physalaemus henselii","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Physalaemus"
"517","research","Canelones","Arctocephalus gazella","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus"
"518","research","Canelones","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Megaptera"
"519","research","Cerro Largo","Leptopogon amaurocephalus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Leptopogon"
"520","research","Cerro Largo","Turdus subalaris","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus"
"521","research","Artigas","Crotophaga major","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Crotophaga"
"522","research","Rocha","Riparia riparia","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Riparia"
"523","research","Tacuarembó","Turdus leucomelas","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus"
"524","research","San José","Aspronema dorsivittatum","Animalia","Chordata","Reptilia","Squamata","Scincidae","Aspronema"
"525","research","Lavalleja","Dama dama","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Dama"
"526","research","Montevideo","Serpophaga griseicapilla","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Serpophaga"
"527","research","Cerro Largo","Trogon surrucura","Animalia","Chordata","Aves","Trogoniformes","Trogonidae","Trogon"
"528","research","Cerro Largo","Conopophaga lineata","Animalia","Chordata","Aves","Passeriformes","Conopophagidae","Conopophaga"
"529","research","Cerro Largo","Heliobletus contaminatus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Heliobletus"
"530","research","Cerro Largo","Phacellodomus ferrugineigula","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus"
"531","research","Cerro Largo","Crypturellus obsoletus","Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Crypturellus"
"532","research","Cerro Largo","Wilfredomys oenax","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Wilfredomys"
"533","research","Rivera","Melanophryniscus atroluteus","Animalia","Chordata","Amphibia","Anura","Bufonidae","Melanophryniscus"
"534","research","San José","Oligoryzomys flavescens","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Oligoryzomys"
"535","research","Cerro Largo","Cyanocorax caeruleus","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocorax"
"536","research","Cerro Largo","Ctenomys torquatus","Animalia","Chordata","Mammalia","Rodentia","Ctenomyidae","Ctenomys"
"537","research","Cerro Largo","Tachyphonus coronatus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Tachyphonus"
"538","research","Cerro Largo","Piculus aurulentus","Animalia","Chordata","Aves","Piciformes","Picidae","Piculus"
"539","research","Cerro Largo","Crotophaga ani","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Crotophaga"
"540","research","Maldonado","Rattus rattus","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus"
"541","research","Lavalleja","Rhinella achavali","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella"
"542","research","Artigas","Megarynchus pitangua","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Megarynchus"
"543","research","Artigas","Myiarchus ferox","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus"
"544","research","Artigas","Casiornis rufus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Casiornis"
"545","research","Cerro Largo","Pardirallus maculatus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Pardirallus"
"546","research","Río Negro","Philodryas agassizii","Animalia","Chordata","Reptilia","Squamata","Colubridae","Philodryas"
"547","research","Artigas","Lygophis flavifrenatus","Animalia","Chordata","Reptilia","Squamata","Colubridae","Lygophis"
"548","research","Canelones","Oryctolagus cuniculus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Oryctolagus"
"549","research","Montevideo","Leucocarbo atriceps","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Leucocarbo"
"550","research","Colonia","Anairetes flavirostris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Anairetes"
"551","research","Rocha","Pluvianellus socialis","Animalia","Chordata","Aves","Charadriiformes","Pluvianellidae","Pluvianellus"
"552","research","Artigas","Suiriri suiriri","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Suiriri"
"553","research","Florida","Cervus elaphus","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus"
"554","research","Rocha","Balaenoptera acutorostrata","Animalia","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera"
"555","research","Maldonado","Corvus splendens","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus"
"556","research","Rocha","Calonectris diomedea","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris"
"557","research","Rocha","Oceanites oceanicus","Animalia","Chordata","Aves","Procellariiformes","Oceanitidae","Oceanites"
"558","research","Tacuarembó","Sporophila pileata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"559","research","Tacuarembó","Culicivora caudacuta","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Culicivora"
"560","research","Tacuarembó","Elaenia mesoleuca","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia"
"561","research","Tacuarembó","Elaenia flavogaster","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia"
"562","research","Tacuarembó","Emberizoides herbicola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Emberizoides"
"563","research","Colonia","Asthenes pyrrholeuca","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes"
"564","research","Artigas","Cnemotriccus fuscatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Cnemotriccus"
"565","research","Artigas","Xenopsaris albinucha","Animalia","Chordata","Aves","Passeriformes","Tityridae","Xenopsaris"
"566","research","Artigas","Myiopagis viridicata","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiopagis"
"567","research","Montevideo","Aratinga nenday","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Aratinga"
"568","research","Maldonado","Nemosia pileata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Nemosia"
"569","research","Salto","Anthus nattereri","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus"
"570","research","San José","Gelochelidon nilotica","Animalia","Chordata","Aves","Charadriiformes","Laridae","Gelochelidon"
"571","research","Maldonado","Porzana spiloptera","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porzana"
"572","research","Maldonado","Stercorarius antarcticus","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius"
"573","research","Maldonado","Stercorarius chilensis","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius"
"574","research","Montevideo","Phyllomyias burmeisteri","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Phyllomyias"
"575","research","Montevideo","Sterna paradisaea","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna"
"576","research","Rocha","Halobaena caerulea","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Halobaena"
"577","research","Rocha","Stercorarius maccormicki","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius"
"578","research","Maldonado","Melanophryniscus pachyrhynus","Animalia","Chordata","Amphibia","Anura","Bufonidae","Melanophryniscus"
"579","research","Artigas","Mustelirallus albicollis","Animalia","Chordata","Aves","Gruiformes","Rallidae","Mustelirallus"
"580","research","Artigas","Synallaxis albescens","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Synallaxis"
"581","research","Artigas","Jabiru mycteria","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Jabiru"
"582","research","San José","Sporophila leucoptera","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"583","research","San José","Rhopospina fruticeti","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Rhopospina"
"584","research","Canelones","Leucophaeus pipixcan","Animalia","Chordata","Aves","Charadriiformes","Laridae","Leucophaeus"
"585","research","Rocha","Dolichonyx oryzivorus","Animalia","Chordata","Aves","Passeriformes","Icteridae","Dolichonyx"
"586","research","Montevideo","Asio clamator","Animalia","Chordata","Aves","Strigiformes","Strigidae","Asio"
"587","research","Canelones","Chaetura meridionalis","Animalia","Chordata","Aves","Caprimulgiformes","Apodidae","Chaetura"
"588","research","Tacuarembó","Cabassous tatouay","Animalia","Chordata","Mammalia","Cingulata","Chlamyphoridae","Cabassous"
"589","research","Artigas","Physalaemus riograndensis","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Physalaemus"
"590","research","Rocha","Lagenodelphis hosei","Animalia","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenodelphis"
"591","research","Rocha","Gallinago magellanica","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago"
"592","research","Artigas","Nyctidromus albicollis","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Nyctidromus"
"593","research","Artigas","Agriornis murinus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Agriornis"
"594","research","Artigas","Microspingus torquatus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Microspingus"
"595","research","Artigas","Fluvicola nengeta","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Fluvicola"
"596","research","Maldonado","Anthracothorax nigricollis","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Anthracothorax"
"597","research","Canelones","Myotis albescens","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis"
"598","research","Rocha","Eptesicus furinalis","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Eptesicus"
"599","research","Rivera","Pyroderus scutatus","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pyroderus"
"600","research","Canelones","Arctocephalus tropicalis","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus"
"601","research","Maldonado","Turdus flavipes","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus"
"602","research","Canelones","Hemithraupis guira","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Hemithraupis"
"603","research","Tacuarembó","Eumops bonariensis","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Eumops"
"604","research","Maldonado","Stilpnia peruviana","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Stilpnia"
"605","research","Rocha","Sula dactylatra","Animalia","Chordata","Aves","Suliformes","Sulidae","Sula"
"606","research","","Aramides saracura","Animalia","Chordata","Aves","Gruiformes","Rallidae","Aramides"
