,"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"6900",102782815,"2021-10-12","germangil","intermedio",66,"-30.2283389","-57.6166906997","Artigas","Reptilia","Alligatoridae","Caiman latirostris",11,"Media",250,"Grande","LC","LC"
"6901",102783086,"2021-12-09","ornitoloca","intermedio",14,"-34.7772603137","-55.8297219872","Canelones","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
"6902",102784078,"2021-12-09","adriana_machado","intermedio",39,"-31.3484579067","-55.0189874321","Rivera","Reptilia","Diploglossidae","Ophiodes striatus",19,"Alta",26,"Pequeño","LC","NE"
"6903",102784328,"2021-12-09","saltito","intermedio",51,"-34.8223113381","-55.3157316148","Maldonado","Reptilia","Diploglossidae","Ophiodes striatus",19,"Alta",26,"Pequeño","LC","NE"
"6904",102786263,"2021-12-09","ornitoloca","intermedio",14,"-34.7774925231","-55.8297080992","Canelones","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"6905",102787707,"2021-12-09","ornitoloca","intermedio",14,"-34.7772598264","-55.8296661375","Canelones","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"6906",102787978,"2021-12-06","ornitoloca","intermedio",14,"-32.879225","-53.3318116667","Treinta y Tres","Aves","Scolopacidae","Calidris melanotos",19,"Alta",20,"Mediano","LC","LC"
"6907",102788012,"2021-12-06","ornitoloca","intermedio",14,"-32.871985","-53.31906","Treinta y Tres","Aves","Thraupidae","Sicalis luteola",19,"Alta",12,"Pequeño","LC","LC"
"6908",102788036,"2021-12-06","ornitoloca","intermedio",14,"-32.8805243695","-53.3612593447","Treinta y Tres","Aves","Scolopacidae","Calidris subruficollis",19,"Alta",20,"Mediano","VU","NT"
"6909",102788151,"2021-12-06","ornitoloca","intermedio",14,"-32.869375","-53.3169","Treinta y Tres","Aves","Tyrannidae","Hymenops perspicillatus",19,"Alta",13,"Pequeño","LC","LC"
"6910",102788258,"2021-12-06","ornitoloca","intermedio",14,"-32.8551316667","-53.3020433333","Treinta y Tres","Aves","Corvidae","Cyanocorax chrysops",16,"Media",32,"Mediano","LC","LC"
"6911",102788332,"2021-12-05","ornitoloca","intermedio",14,"-32.9246665479","-53.3785995682","Treinta y Tres","Aves","Scolopacidae","Calidris subruficollis",19,"Alta",20,"Mediano","VU","NT"
"6912",102788551,"2021-12-05","ornitoloca","intermedio",14,"-32.834245","-53.2989633333","Treinta y Tres","Reptilia","Emydidae","Trachemys dorbigni",19,"Alta",26,"Pequeño","LC","NE"
"6913",102788638,"2021-12-05","ornitoloca","intermedio",14,"-32.8345483333","-53.2986233333","Treinta y Tres","Aves","Charadriidae","Pluvialis dominica",19,"Alta",23,"Mediano","LC","LC"
"6914",102788669,"2021-12-05","ornitoloca","intermedio",14,"-32.834785","-53.29842","Treinta y Tres","Aves","Charadriidae","Charadrius collaris",19,"Alta",14,"Pequeño","LC","LC"
"6915",102788750,"2021-12-05","ornitoloca","intermedio",14,"-32.8870085196","-53.2156446316","Treinta y Tres","Aves","Scolopacidae","Calidris subruficollis",19,"Alta",20,"Mediano","VU","NT"
"6916",102788776,"2021-12-05","ornitoloca","intermedio",14,"-32.82861","-53.2974566667","Treinta y Tres","Aves","Scolopacidae","Calidris himantopus",8,"Media",21,"Mediano","LC","LC"
"6917",102788815,"2021-12-05","ornitoloca","intermedio",14,"-32.8341766667","-53.2990266667","Treinta y Tres","Aves","Charadriidae","Pluvialis dominica",19,"Alta",23,"Mediano","LC","LC"
"6918",102794152,"2021-12-06","ornitoloca","intermedio",14,"-32.8790316667","-53.3311616667","Treinta y Tres","Aves","Ciconiidae","Mycteria americana",19,"Alta",65,"Grande","LC","LC"
"6919",102794199,"2021-12-05","ornitoloca","intermedio",14,"-32.8357716667","-53.2974633333","Treinta y Tres","Aves","Charadriidae","Pluvialis dominica",19,"Alta",23,"Mediano","LC","LC"
"6920",102810971,"2011-12-28","diego_caballero","experimentado",7,"-34.6182864117","-54.3346489215","Rocha","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
"6921",102811092,"2011-12-28","diego_caballero","experimentado",7,"-34.6762385989","-54.2152667969","Rocha","Aves","Phoenicopteridae","Phoenicopterus chilensis",7,"Media",75,"Grande","VU","NT"
"6922",102811173,"2011-12-28","diego_caballero","experimentado",7,"-34.6499247699","-54.3291557574","Rocha","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"6923",102811193,"2011-12-28","diego_caballero","experimentado",7,"-34.6612212587","-54.3401420855","Rocha","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
"6924",102811261,"2021-12-08","msilvera","experimentado",2,"-34.8017233165","-55.8896439585","Canelones","Aves","Caprimulgidae","Hydropsalis torquata",19,"Alta",40,"Mediano","LC","LC"
"6925",102811267,"2021-12-08","msilvera","experimentado",2,"-34.800654066","-55.8895183939","Canelones","Aves","Sturnidae","Sturnus vulgaris",19,"Alta",20,"Mediano","NE","LC"
"6926",102812639,"2012-01-04","diego_caballero","experimentado",7,"-34.71371032","-54.2743308994","Rocha","Aves","Scolopacidae","Calidris subruficollis",19,"Alta",20,"Mediano","VU","NT"
"6927",102816721,"2021-12-10","msilvera","experimentado",2,"-34.8912858042","-56.1270071337","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"6928",102816727,"2021-12-10","msilvera","experimentado",2,"-34.8913049492","-56.12706819","Montevideo","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
"6929",102870675,"2021-12-11","germangil","intermedio",66,"-30.2332307","-57.6145799997","Artigas","Reptilia","Colubridae","Thamnodynastes strigatus",19,"Alta",80,"Mediano","LC","LC"
"6930",102949341,"2021-12-03","lovreath","principiante",462,"-34.8560864723","-55.0119644031","Maldonado","Reptilia","Chelidae","Hydromedusa tectifera",19,"Alta",30,"Pequeño","LC","NE"
"6931",102952747,"2021-12-12","toteiro","principiante",301,"-34.7902935092","-55.9322858044","Canelones","Amphibia","Bufonidae","Rhinella arenarum",10,"Media","11.5","Grande","LC","LC"
"6932",102955593,"2021-12-12","yamandolivera","intermedio",42,"-33.203453","-54.3831989722","Treinta y Tres","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
"6933",102956012,"2021-12-12","yamandolivera","intermedio",42,"-33.2101619722","-54.389256","Treinta y Tres","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"6934",102956023,"2021-12-12","yamandolivera","intermedio",42,"-33.233682","-54.375365","Treinta y Tres","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"6935",102958012,"2012-01-04","diego_caballero","experimentado",7,"-34.6431461376","-54.3236625934","Rocha","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"6936",102999030,"2021-12-12","pablobaldu","experimentado",9,"-34.9072990378","-56.1255338228","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"6937",102999032,"2021-12-12","pablobaldu","experimentado",9,"-34.9072990378","-56.1255338228","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"6938",102999787,"2021-09-18","leo_lagos","intermedio",22,"-34.4147823664","-53.8690090307","Rocha","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
"6939",102999788,"2021-09-18","leo_lagos","intermedio",22,"-34.371209878","-53.8446789356","Rocha","Aves","Sturnidae","Sturnus vulgaris",19,"Alta",20,"Mediano","NE","LC"
"6940",103000226,"2021-09-18","leo_lagos","intermedio",22,"-34.4197390452","-53.8662624588","Rocha","Aves","Cariamidae","Cariama cristata",19,"Alta",70,"Grande","LC","LC"
"6941",103000227,"2021-09-19","leo_lagos","intermedio",22,"-34.4191105309","-53.8731282302","Rocha","Reptilia","Colubridae","Erythrolamprus poecilogyrus",19,"Alta",70,"Mediano","LC","NE"
"6942",103001307,"2021-09-26","leo_lagos","intermedio",22,"-34.8951556588","-56.0968444523","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"6943",103001308,"2021-10-17","leo_lagos","intermedio",22,"-34.4197390452","-53.8662624588","Rocha","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"6944",103001309,"2021-10-17","leo_lagos","intermedio",22,"-34.4197390452","-53.8662624588","Rocha","Aves","Picidae","Dryobates spilogaster",19,"Alta",14,"Pequeño","LC","LC"
"6945",103001528,"2021-10-18","leo_lagos","intermedio",22,"-34.4224294948","-53.8715837792","Rocha","Amphibia","Leptodactylidae","Leptodactylus luctator",19,"Alta",12,"Grande","LC","LC"
"6946",103001838,"2021-10-09","germangil","intermedio",66,"-30.1963368","-57.6441305","Artigas","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
"6947",103002032,"2021-10-18","leo_lagos","intermedio",22,"-34.4191726218","-53.8597393288","Rocha","Amphibia","Hylidae","Boana pulchella",19,"Alta",5,"Mediano","LC","LC"
"6948",103002033,"2021-10-18","leo_lagos","intermedio",22,"-34.558336351","-53.8698188442","Rocha","Mammalia","Ctenomyidae","Ctenomys pearsoni",6,"Media",26,"Pequeño","VU","NT"
"6949",103002034,"2021-10-18","leo_lagos","intermedio",22,"-34.4093210235","-53.8579204386","Rocha","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
"6950",103007371,"2021-03-13","germangil","intermedio",66,"-32.1282374029","-53.7754623592","Cerro Largo","Reptilia","Colubridae","Psomophis obtusus",19,"Alta",41,"Pequeño","LC","LC"
"6951",103007464,"2021-03-13","germangil","intermedio",66,"-32.1459010846","-53.8083586469","Cerro Largo","Reptilia","Colubridae","Taeniophallus occipitalis",9,"Media",55,"Mediano","LC","NE"
"6952",103007782,"2020-10-26","germangil","intermedio",66,"-34.2665354821","-57.3809256032","Colonia","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"6953",103020475,"2020-10-24","germangil","intermedio",66,"-34.4230269117","-57.1671196818","Colonia","Reptilia","Colubridae","Erythrolamprus poecilogyrus",19,"Alta",70,"Mediano","LC","NE"
"6954",103021889,"2021-12-10","julian_tocce","intermedio",18,"-31.3646277603","-57.9603939564","Salto","Aves","Thraupidae","Paroaria capitata",5,"Baja",16,"Pequeño","NT","LC"
"6955",103021983,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"6956",103022130,"2021-12-11","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Furnariidae","Lepidocolaptes angustirostris",19,"Alta",18,"Pequeño","LC","LC"
"6957",103022556,"2021-08-10","germangil","intermedio",66,"-32.8350740021","-54.703750691","Treinta y Tres","Reptilia","Colubridae","Calamodontophis paucidens",3,"Baja",40,"Pequeño","DD","VU"
"6958",103025085,"2021-12-11","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
"6959",103025311,"2021-10-31","germangil","intermedio",66,"-30.185123901","-57.6264285296",,"Mammalia","Atelidae","Alouatta caraya",1,"Baja",57,"Mediano","NE","NT"
"6960",103025460,"2021-10-10","germangil","intermedio",66,"-30.2459299293","-57.6052089036","Artigas","Reptilia","Colubridae","Philodryas patagoniensis",19,"Alta",150,"Grande","LC","LC"
"6961",103025680,"2020-10-14","germangil","intermedio",66,"-34.9419530067","-55.9259784222","Canelones","Amphibia","Bufonidae","Rhinella arenarum",10,"Media","11.5","Grande","LC","LC"
"6962",103025877,"2019-10-20","germangil","intermedio",66,"-34.8985263696","-55.2318740264","Maldonado","Reptilia","Colubridae","Xenodon dorbignyi",19,"Alta",70,"Mediano","LC","NE"
"6963",103026565,"2019-03-04","germangil","intermedio",66,"-33.9731943147","-53.6339238659","Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"6964",103027016,"2019-02-16","germangil","intermedio",66,"-33.9731840271","-53.6338252947","Rocha","Mammalia","Mephitidae","Conepatus chinga",19,"Alta",57,"Mediano","NT","LC"
"6965",103027176,"2019-01-23","germangil","intermedio",66,"-33.7046097763","-53.5559564084","Rocha","Reptilia","Colubridae","Thamnodynastes hypoconia",19,"Alta",65,"Mediano","LC","NE"
"6966",103041128,"2021-12-13","lucasnmascolo","principiante",99,"-32.5687720241","-57.3478398059","Río Negro","Reptilia","Colubridae","Erythrolamprus poecilogyrus",19,"Alta",70,"Mediano","LC","NE"
"6967",103042793,"2021-12-14","adriana_machado","intermedio",39,"-31.3484475988","-55.0192043558","Rivera","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"6968",103046009,"2021-12-14","cruzravenheart","intermedio",56,"-32.4118461389","-58.0070686111","Paysandú","Reptilia","Diploglossidae","Ophiodes vertebralis",19,"Alta",20,"Pequeño","LC","NE"
"6969",103046473,"2021-12-11","santiagoramos","intermedio",15,"-34.3334348874","-54.9753282195","Lavalleja","Amphibia","Leptodactylidae","Physalaemus gracilis",14,"Media",4,"Pequeño","LC","LC"
"6970",103046939,"2021-12-11","santiagoramos","intermedio",15,"-34.3333061197","-54.9751174757","Lavalleja","Amphibia","Hylidae","Boana pulchella",19,"Alta",5,"Mediano","LC","LC"
"6971",103047205,"2021-11-21","santiagoramos","intermedio",15,"-34.3263738361","-54.9812259013","Lavalleja","Mammalia","Leporidae","Lepus europaeus",19,"Alta",65,"Mediano","LC","LC"
"6972",103049607,"2021-12-14","ornitoloca","intermedio",14,"-34.8260612486","-54.6819877622","Maldonado","Mammalia","Procyonidae","Procyon cancrivorus",19,"Alta",107,"Mediano","LC","LC"
"6973",103058873,"2020-09-14","aleduarte","intermedio",40,"-34.770435044","-56.2102559582","Montevideo","Reptilia","Chelidae","Hydromedusa tectifera",19,"Alta",30,"Pequeño","LC","NE"
"6974",103061648,"2021-12-14","gabriellaufer","intermedio",20,"-34.9240883333","-56.1616638333","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"6975",103067334,"2021-12-14","bert_in_the_skirt","intermedio",50,"-34.8403541871","-55.0041829795","Maldonado","Amphibia","Hylidae","Boana pulchella",19,"Alta",5,"Mediano","LC","LC"
"6976",103068079,"2021-12-14","javierpiquillen","intermedio",32,"-32.8091680184","-56.4994927123","Tacuarembó","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"6977",103069027,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Thraupidae","Thraupis sayaca",19,"Alta",15,"Pequeño","LC","LC"
"6978",103069625,"2021-12-13","javierpiquillen","intermedio",32,"-32.8644509647","-56.5529169515","Durazno","Aves","Motacillidae","Anthus furcatus",19,"Alta",14,"Pequeño","LC","LC"
"6979",103069866,"2021-12-12","javierpiquillen","intermedio",32,"-32.8099685883","-56.4979772642","Tacuarembó","Aves","Ciconiidae","Mycteria americana",19,"Alta",65,"Grande","LC","LC"
"6980",103070487,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"6981",103070606,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"6982",103070942,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Anatidae","Dendrocygna bicolor",19,"Alta",41,"Mediano","LC","LC"
"6983",103072918,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"6984",103073042,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
"6985",103075669,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"6986",103078477,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"6987",103078703,"2021-12-10","julian_tocce","intermedio",18,"-31.3605378973","-57.985615416","Salto","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"6988",103078933,"2021-12-08","julian_tocce","intermedio",18,"-34.8001564424","-55.8899728901","Canelones","Aves","Caprimulgidae","Hydropsalis torquata",19,"Alta",40,"Mediano","LC","LC"
"6989",103090894,"2021-12-08","ximena_camandulli","principiante",96,"-32.2774207333","-58.0359143391","Paysandú","Aves","Thraupidae","Stephanophorus diadematus",19,"Alta",18,"Pequeño","LC","LC"
"6990",103091068,"2021-12-05","ximena_camandulli","principiante",96,"-32.2774207333","-58.0359143391","Paysandú","Mammalia","Mephitidae","Conepatus chinga",19,"Alta",57,"Mediano","NT","LC"
"6991",103091747,"2021-12-03","julian_tocce","intermedio",18,"-34.3409899984","-53.7896106357","Rocha","Aves","Thraupidae","Sicalis luteola",19,"Alta",12,"Pequeño","LC","LC"
"6992",103095832,"2021-12-15","afiorini","principiante",621,"-34.9082616667","-55.0060611167","Maldonado","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"6993",103098797,"2021-12-03","diego_caballero","experimentado",7,"-34.0996723251","-56.1292569083","Florida","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"6994",103101176,"2021-10-02","alecane","principiante",1202,"-34.8996616667","-54.994445","Maldonado","Amphibia","Hylidae","Scinax granulatus",19,"Alta",4,"Pequeño","LC","LC"
"6995",103107857,"2021-12-14","fernandaspenst_","principiante",395,"-31.8656489067","-54.1641593724",,"Aves","Hirundinidae","Pygochelidon cyanoleuca",19,"Alta",11,"Pequeño","LC","LC"
"6996",103108014,"2021-10-17","daniel_hp","intermedio",12,"-34.6648507281","-55.6211571481","Canelones","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"6997",103108075,"2021-08-24","daniel_hp","intermedio",12,"-34.6656613153","-55.6552511731","Canelones","Aves","Thamnophilidae","Thamnophilus ruficapillus",19,"Alta",16,"Pequeño","LC","LC"
"6998",103117751,"2021-12-03","julian_tocce","intermedio",18,"-34.3409899984","-53.7896106357","Rocha","Aves","Ardeidae","Bubulcus ibis",19,"Alta",37,"Mediano","LC","LC"
"6999",103117830,"2021-12-03","julian_tocce","intermedio",18,"-34.3409899984","-53.7896106357","Rocha","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"7000",103117998,"2021-12-03","julian_tocce","intermedio",18,"-34.3409899984","-53.7896106357","Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"7001",103123159,"2021-12-02","julian_tocce","intermedio",18,"-33.2104026223","-53.8046274192","Treinta y Tres","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
"7002",103123260,"2021-12-02","julian_tocce","intermedio",18,"-33.2104026223","-53.8046274192","Treinta y Tres","Aves","Furnariidae","Synallaxis frontalis",19,"Alta",15,"Pequeño","LC","LC"
"7003",103123401,"2021-12-02","julian_tocce","intermedio",18,"-33.2104026223","-53.8046274192","Treinta y Tres","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
"7004",103127377,"2021-11-27","robert1784","principiante",222,"-33.8883240728","-58.4211439267","Colonia","Reptilia","Emydidae","Trachemys dorbigni",19,"Alta",26,"Pequeño","LC","NE"
"7005",103130769,"2021-11-04","mari_pirez","principiante",254,"-34.7838888889","-54.5386111111","Rocha","Amphibia","Microhylidae","Elachistocleis bicolor",19,"Alta","4.3","Pequeño","LC","LC"
"7006",103140521,"2021-12-02","julian_tocce","intermedio",18,"-33.4126251317","-53.8662335248","Rocha","Aves","Icteridae","Chrysomus ruficapillus",19,"Alta",17,"Pequeño","LC","LC"
"7007",103140586,"2021-12-02","julian_tocce","intermedio",18,"-33.4126251317","-53.8662335248","Rocha","Aves","Ciconiidae","Mycteria americana",19,"Alta",65,"Grande","LC","LC"
"7008",103140625,"2021-12-16","ceciliamilln","principiante",315,"-32.9247773817","-54.4586612284","Treinta y Tres","Aves","Hirundinidae","Tachycineta leucorrhoa",19,"Alta",13,"Pequeño","LC","LC"
"7009",103141057,"2021-12-02","julian_tocce","intermedio",18,"-33.9722975567","-53.5497860549","Rocha","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"7010",103141217,"2021-12-02","julian_tocce","intermedio",18,"-33.9722975567","-53.5497860549","Rocha","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"7011",103141258,"2021-12-02","julian_tocce","intermedio",18,"-33.9722975567","-53.5497860549","Rocha","Aves","Hirundinidae","Tachycineta leucorrhoa",19,"Alta",13,"Pequeño","LC","LC"
"7012",103141428,"2021-12-02","julian_tocce","intermedio",18,"-34.0020200252","-53.5547460084","Rocha","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"7013",103141473,"2021-12-02","julian_tocce","intermedio",18,"-34.0020200252","-53.5547460084","Rocha","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"7014",103141491,"2021-12-02","julian_tocce","intermedio",18,"-34.0020200252","-53.5547460084","Rocha","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"7015",103141537,"2021-12-02","julian_tocce","intermedio",18,"-34.0020200252","-53.5547460084","Rocha","Aves","Trochilidae","Hylocharis chrysura",19,"Alta",8,"Pequeño","LC","LC"
"7016",103141634,"2021-12-02","julian_tocce","intermedio",18,"-34.0020200252","-53.5547460084","Rocha","Reptilia","Emydidae","Trachemys dorbigni",19,"Alta",26,"Pequeño","LC","NE"
"7017",103141780,"2021-12-02","julian_tocce","intermedio",18,"-34.0020200252","-53.5547460084","Rocha","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"7018",103141895,"2021-12-02","julian_tocce","intermedio",18,"-34.0452689333","-53.5446222449","Rocha","Aves","Tinamidae","Nothura maculosa",19,"Alta",25,"Mediano","LC","LC"
"7019",103143261,"2021-12-15","javierpiquillen","intermedio",32,"-32.8353773684","-56.4220824838","Tacuarembó","Aves","Cathartidae","Cathartes burrovianus",19,"Alta",56,"Grande","LC","LC"
"7020",103149988,"2021-12-16","leo_lagos","intermedio",22,"-34.5888823011","-53.8669432622","Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
"7021",103150831,"2021-12-16","leo_lagos","intermedio",22,"-34.4995012463","-53.8847983636","Rocha","Reptilia","Cheloniidae","Caretta caretta",4,"Baja",80,"Mediano","VU","VU"
"7022",103155253,"2015-12-16","santiagomailhos","experimentado",1,"-32.5124941913","-58.0378529471","Río Negro","Mammalia","Canidae","Lycalopex gymnocercus",19,"Alta",97,"Mediano","NT","LC"
"7023",103156158,"2015-12-16","santiagomailhos","experimentado",1,"-32.512645508","-58.0354767248","Río Negro","Aves","Ardeidae","Butorides striata",19,"Alta",34,"Mediano","LC","LC"
"7024",103156408,"2015-12-16","santiagomailhos","experimentado",1,"-32.5124511895","-58.0362754102","Paysandú","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
"7025",103157885,"2021-12-16","flo_grattarola","experimentado",8,"-34.8582283333","-56.1994216667","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"7026",103160686,"2021-12-01","julian_tocce","intermedio",18,"-32.145639427","-53.7844312161","Cerro Largo","Aves","Hirundinidae","Pygochelidon cyanoleuca",19,"Alta",11,"Pequeño","LC","LC"
"7027",103160794,"2021-12-01","julian_tocce","intermedio",18,"-32.1454395768","-53.7859332532","Cerro Largo","Aves","Ardeidae","Butorides striata",19,"Alta",34,"Mediano","LC","LC"
"7028",103162364,"2021-06-05","diegobattiste","principiante",300,"-34.4420597268","-56.386216002","Canelones","Aves","Furnariidae","Lepidocolaptes angustirostris",19,"Alta",18,"Pequeño","LC","LC"
"7029",103163499,"2021-12-14","klaus16","intermedio",23,"-34.7668765","-55.7258901","Canelones","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"7030",103163580,"2021-12-13","klaus16","intermedio",23,"-34.7668765","-55.7258901","Canelones","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"7031",103163801,"2021-12-01","julian_tocce","intermedio",18,"-32.1453850549","-53.7868774375","Cerro Largo","Aves","Columbidae","Patagioenas cayennensis",10,"Media",30,"Mediano","DD","LC"
"7032",103163803,"2021-12-14","klaus16","intermedio",23,"-34.7668765","-55.7258901","Canelones","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"7033",103164159,"2021-12-01","julian_tocce","intermedio",18,"-32.1433138708","-53.8136994809","Cerro Largo","Aves","Thraupidae","Donacospiza albifrons",19,"Alta",14,"Pequeño","LC","LC"
"7034",103164516,"2021-12-01","julian_tocce","intermedio",18,"-32.1236892509","-53.8140428034","Cerro Largo","Aves","Tityridae","Pachyramphus viridis",16,"Media",14,"Pequeño","LC","LC"
"7035",103165123,"2021-12-01","julian_tocce","intermedio",18,"-32.1330758406","-53.9308939226","Cerro Largo","Aves","Tyrannidae","Heteroxolmis dominicana",17,"Alta",19,"Pequeño","VU","VU"
"7036",103165467,"2021-12-01","julian_tocce","intermedio",18,"-32.1433138708","-53.8136994809","Cerro Largo","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"7037",103165921,"2021-12-01","julian_tocce","intermedio",18,"-32.1338655479","-53.8166606404","Cerro Largo","Aves","Rallidae","Porphyriops melanops",19,"Alta",20,"Mediano","LC","LC"
"7038",103168032,"2021-12-01","julian_tocce","intermedio",18,"-32.1433138708","-53.8136994809","Cerro Largo","Aves","Icteridae","Pseudoleistes guirahuro",15,"Media",22,"Mediano","LC","LC"
"7039",103168086,"2021-12-01","julian_tocce","intermedio",18,"-32.1183095916","-53.8068325547","Cerro Largo","Aves","Anatidae","Dendrocygna viduata",19,"Alta",42,"Mediano","LC","LC"
"7040",103168147,"2021-12-01","julian_tocce","intermedio",18,"-32.122889536","-53.7662336649","Cerro Largo","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
"7041",103168237,"2021-12-01","julian_tocce","intermedio",18,"-32.1386625711","-53.7972199646","Cerro Largo","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"7042",103169190,"2021-12-01","julian_tocce","intermedio",18,"-33.2104026223","-53.8046274192","Treinta y Tres","Aves","Furnariidae","Drymornis bridgesii",19,"Alta",26,"Mediano","LC","LC"
"7043",103169238,"2021-12-01","julian_tocce","intermedio",18,"-33.2104026223","-53.8046274192","Treinta y Tres","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
