"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
40165232,"2015-11-30","sdrov","visitante",18,-32009,-53858,"Cerro Largo","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
40165233,"2015-11-30","sdrov","visitante",18,-32009,-53858,"Cerro Largo","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
40165436,"2015-12-07","sdrov","visitante",18,-33695,-58416,"Soriano","Reptilia","Colubridae","Thamnodynastes hypoconia",19,"Alta",65,"Mediano","LC","NE"
40165699,"2015-12-11","sdrov","visitante",18,"-33.68","-58.41","Soriano","Aves","Tyrannidae","Elaenia parvirostris",19,"Alta",13,"Pequeño","LC","LC"
40250451,"2012-04-24","paulschrijvershof","visitante",88,"-34.9035",-56222,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
40250520,"2012-04-24","paulschrijvershof","visitante",88,"-34.9013",-56214,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
40250799,"2012-04-24","paulschrijvershof","visitante",88,"-34.9147",-56188,"Montevideo","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
40251356,"2012-04-24","paulschrijvershof","visitante",88,"-34.9106","-56.2016","Montevideo","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
40251582,"2012-04-24","paulschrijvershof","visitante",88,"-34.9106","-56.2016","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
40251659,"2012-04-24","paulschrijvershof","visitante",88,"-34.9106","-56.2016","Montevideo","Aves","Laridae","Thalasseus maximus",8,"Media",44,"Mediano","CR","LC"
40251857,"2012-04-24","paulschrijvershof","visitante",88,"-34.9760649869","-56.0851767722","Montevideo","Reptilia","Cheloniidae","Caretta caretta",4,"Baja",80,"Mediano","VU","VU"
40251956,"2012-04-24","paulschrijvershof","visitante",88,"-34.9018713859","-56.225334178","Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
40252026,"2012-04-24","paulschrijvershof","visitante",88,"-34.9004606745","-56.2293916207","Montevideo","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
40303059,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Falconidae","Milvago chimachima",19,"Alta",37,"Mediano","LC","LC"
40303062,"2016-02-04","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
40303063,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
40303066,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
40303067,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
40303071,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
40303072,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
40303074,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
40303077,"2016-02-03","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
40303078,"2016-02-04","pafracas","visitante",55,"-33.8966652981","-53.5089513944","Rocha","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
40303081,"2016-02-04","pafracas","visitante",55,"-33.7812462088","-53.4137622181","Rocha","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
40389144,"2009-03-27","natforlife","visitante",96,"-32.0004898","-56.1847531","Tacuarembó","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
40636036,"2019-03-21","nic_venter","visitante",20,"-34.1526331367","-54.5020941442","Maldonado","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
40636309,"2019-03-21","nic_venter","visitante",20,"-34.112716","-54.53646","Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
40637417,"2020-03-17","nic_venter","visitante",20,"-34.30457234","-54.65081159","Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
40637844,"2019-03-21","nic_venter","visitante",20,"-34.1522598967","-54.5026609937","Maldonado","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
40637845,"2019-03-21","nic_venter","visitante",20,"-34.1630413463","-54.4974797266","Maldonado","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
40638163,"2019-03-20","nic_venter","visitante",20,"-34.8898597987","-55.2085302842","Maldonado","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
40638507,"2020-03-18","nic_venter","visitante",20,"-34.589141169","-54.5368912932","Maldonado","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
40638673,"2020-03-18","nic_venter","visitante",20,"-34.5707807643","-54.5293356196","Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
40639347,"2020-03-18","nic_venter","visitante",20,"-34.38038009","-54.5609928297","Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
40729700,"2013-01-24","fontoto","visitante",377,"-34.9011127","-56.1645314","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
40880487,"2020-02-13","miguel537","visitante",466,"-34.5507573731","-54.0191441421","Rocha","Mammalia","Ctenomyidae","Ctenomys pearsoni",6,"Media",26,"Pequeño","VU","NT"
41556236,"2015-01-20","xolmis-irupero","visitante",31,"-34.469114494","-57.850420475","Colonia","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
41556239,"2015-01-19","xolmis-irupero","visitante",31,"-34.469114494","-57.850420475","Colonia","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
41556241,"2015-01-20","xolmis-irupero","visitante",31,"-34.469114494","-57.850420475","Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
41556243,"2015-01-20","xolmis-irupero","visitante",31,"-34.469114494","-57.850420475","Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
41556244,"2015-01-20","xolmis-irupero","visitante",31,"-34.469114494","-57.850420475","Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
41556246,"2015-01-20","xolmis-irupero","visitante",31,"-34.469114494","-57.850420475","Colonia","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
41558261,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
41558262,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
41558263,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
41558268,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
41558270,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
41558271,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
41558279,"2015-01-22","xolmis-irupero","visitante",31,"-34.8741609831","-55.2783119152","Maldonado","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
41732603,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
41732605,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
41732607,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
41732610,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
41732611,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
41732612,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
41732614,"2016-02-01","javguigon","visitante",3,"-34.8473323852","-55.0025406791","Maldonado","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
41732928,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
41732929,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
41732932,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
41732936,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
41732937,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
41732938,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
41732940,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
41732942,"2016-02-02","javguigon","visitante",3,"-34.8472984887","-55.0024591896","Maldonado","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
41733015,"2016-02-05","javguigon","visitante",3,"-34.8473720345","-55.0024929762","Maldonado","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
41733018,"2016-02-05","javguigon","visitante",3,"-34.8473720345","-55.0024929762","Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
41733383,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
41733384,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
41733386,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
41733393,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
41733394,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Tyrannidae","Myiophobus fasciatus",19,"Alta",12,"Pequeño","LC","LC"
41733395,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
41733403,"2016-02-06","javguigon","visitante",3,"-34.8474490744","-55.0027766334","Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
41733531,"2016-02-08","javguigon","visitante",3,"-34.8472863864","-55.0028365833","Maldonado","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
41733532,"2016-02-08","javguigon","visitante",3,"-34.8472863864","-55.0028365833","Maldonado","Aves","Tyrannidae","Elaenia albiceps",13,"Media",13,"Pequeño","NE","LC"
41733533,"2016-02-08","javguigon","visitante",3,"-34.8472863864","-55.0028365833","Maldonado","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
41733536,"2016-02-08","javguigon","visitante",3,"-34.8472863864","-55.0028365833","Maldonado","Aves","Picidae","Melanerpes candidus",19,"Alta",24,"Mediano","LC","LC"
41733647,"2016-02-09","javguigon","visitante",3,"-34.8473432904","-55.0028571147","Maldonado","Aves","Icteridae","Icterus pyrrhopterus",19,"Alta",19,"Pequeño","LC","LC"
41734114,"2016-02-10","javguigon","visitante",3,"-34.6013909501","-54.1402251493","Rocha","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
41734115,"2016-02-10","javguigon","visitante",3,"-34.6013909501","-54.1402251493","Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
41734116,"2016-02-10","javguigon","visitante",3,"-34.6013909501","-54.1402251493","Rocha","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
41734123,"2016-02-10","javguigon","visitante",3,"-34.6013909501","-54.1402251493","Rocha","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
41734434,"2016-02-11","javguigon","visitante",3,"-34.8473439641","-55.0027811565","Maldonado","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
41734435,"2016-02-11","javguigon","visitante",3,"-34.8473439641","-55.0027811565","Maldonado","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
41734436,"2016-02-11","javguigon","visitante",3,"-34.8473439641","-55.0027811565","Maldonado","Aves","Strigidae","Megascops choliba",19,"Alta",23,"Mediano","LC","LC"
41734450,"2016-02-11","javguigon","visitante",3,"-34.8473439641","-55.0027811565","Maldonado","Aves","Ardeidae","Bubulcus ibis",19,"Alta",37,"Mediano","LC","LC"
41734453,"2016-02-11","javguigon","visitante",3,"-34.8473439641","-55.0027811565","Maldonado","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
41734624,"2016-02-15","javguigon","visitante",3,"-34.8223457","-55.3157315","Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
41833979,"2020-02-19","yotaut","visitante",53,"-30.7856781962","-56.6444485584","Artigas","Aves","Accipitridae","Buteogallus meridionalis",19,"Alta",51,"Grande","LC","LC"
41950237,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
41950238,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Tinamidae","Nothura maculosa",19,"Alta",25,"Mediano","LC","LC"
41950240,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
41950244,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Parulidae","Setophaga pitiayumi",19,"Alta",9,"Pequeño","LC","LC"
41950245,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
41950248,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
41950260,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
41950261,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Thraupidae","Poospiza nigrorufa",19,"Alta",13,"Pequeño","LC","LC"
41950269,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
41950275,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Alcedinidae","Chloroceryle americana",19,"Alta",18,"Pequeño","LC","LC"
41950280,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Aramidae","Aramus guarauna",19,"Alta",55,"Grande","LC","LC"
41950281,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Tyrannidae","Satrapa icterophrys",19,"Alta",16,"Pequeño","LC","LC"
41950285,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
41950286,"2017-07-20","javguigon","visitante",3,"-34.0939853587","-56.2201229439","Florida","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
41950877,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Thraupidae","Donacospiza albifrons",19,"Alta",14,"Pequeño","LC","LC"
41950878,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
41950879,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
41950885,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
41950886,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
41950888,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Scolopacidae","Gallinago paraguaiae",19,"Alta",25,"Mediano","LC","LC"
41950890,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
41950893,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
41950894,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
41950899,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
41950903,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
41950905,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
41950906,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Anatidae","Anas flavirostris",19,"Alta",34,"Mediano","LC","LC"
41950913,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
41950917,"2017-07-23","javguigon","visitante",3,"-34.0948167","-56.2202946","Florida","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
